description,hit_id,targ_id,target_len,hit_score,hit_evalue,hit_bias,hsp_len,hsp_score,hsp_evalue_cond,hsp_evalue_ind,hsp_bias,output_table
Desulfovibrio_piger_cysKcustom,NZ_CABKOD010000038.1_32/3-303,NZ_CABKOD010000038.1_32,306,457.7,6.1e-138,1.5,301,457.6,1.6e-140,6.7e-138,1.5,workflow/out/cysKcustom/hmmer_output/Desulfovibrio_piger_cysKcustom.domtblout
Desulfovibrio_piger_cysKcustom,NZ_CABKOD010000047.1_6/18-306,NZ_CABKOD010000047.1_6,514,101.8,5.5e-30,0.0,289,101.6,1.5e-32,6.2e-30,0.0,workflow/out/cysKcustom/hmmer_output/Desulfovibrio_piger_cysKcustom.domtblout
Desulfovibrio_piger_cysKcustom,NZ_CABKOD010000037.1_132/65-386,NZ_CABKOD010000037.1_132,409,57.7,1.3e-16,0.4,322,55.0,2e-18,8.5e-16,0.4,workflow/out/cysKcustom/hmmer_output/Desulfovibrio_piger_cysKcustom.domtblout
Desulfovibrio_piger_cysKcustom,NZ_CABKOD010000044.1_235/38-378,NZ_CABKOD010000044.1_235,397,54.9,9e-16,0.0,341,52.5,1.2e-17,5.1e-15,0.0,workflow/out/cysKcustom/hmmer_output/Desulfovibrio_piger_cysKcustom.domtblout
Desulfovibrio_piger_cysKcustom,NZ_CABKOD010000042.1_94/117-316,NZ_CABKOD010000042.1_94,333,19.4,5.6e-05,0.7,200,18.3,2.7e-07,0.00011,0.7,workflow/out/cysKcustom/hmmer_output/Desulfovibrio_piger_cysKcustom.domtblout
Dorea-formicigenerans-ATCC-27755-MAF-2_cysKcustom,1_2075/1-308,1_2075,311,545.4,1.8e-164,3.9,308,545.2,2e-167,2e-164,3.9,workflow/out/cysKcustom/hmmer_output/Dorea-formicigenerans-ATCC-27755-MAF-2_cysKcustom.domtblout
Dorea-formicigenerans-ATCC-27755-MAF-2_cysKcustom,1_1529/15-300,1_1529,405,122.2,4.3e-36,3.5,286,121.9,5.3e-39,5.3e-36,3.5,workflow/out/cysKcustom/hmmer_output/Dorea-formicigenerans-ATCC-27755-MAF-2_cysKcustom.domtblout
Dorea-longicatena-DSM-13814-MAF-2_cysKcustom,1_2166/1-308,1_2166,311,529.1,1.5e-159,6.3,308,528.9,1.2e-162,1.7e-159,6.3,workflow/out/cysKcustom/hmmer_output/Dorea-longicatena-DSM-13814-MAF-2_cysKcustom.domtblout
Dorea-longicatena-DSM-13814-MAF-2_cysKcustom,1_1277/18-300,1_1277,405,126.6,1.8e-37,2.5,283,126.3,1.6e-40,2.2e-37,2.5,workflow/out/cysKcustom/hmmer_output/Dorea-longicatena-DSM-13814-MAF-2_cysKcustom.domtblout
Enterocloster-asparagiformis-DSM-15981-MAF-2_cysKcustom,1_5349/3-308,1_5349,312,529.5,2.3e-159,5.3,306,529.3,3.6e-162,2.5e-159,5.3,workflow/out/cysKcustom/hmmer_output/Enterocloster-asparagiformis-DSM-15981-MAF-2_cysKcustom.domtblout
Enterocloster-asparagiformis-DSM-15981-MAF-2_cysKcustom,1_3070/17-302,1_3070,411,109.8,4.6e-32,2.1,286,109.7,7.1e-35,4.9e-32,2.1,workflow/out/cysKcustom/hmmer_output/Enterocloster-asparagiformis-DSM-15981-MAF-2_cysKcustom.domtblout
Enterocloster-asparagiformis-DSM-15981-MAF-2_cysKcustom,1_880/12-303,1_880,322,97.9,1.9e-28,0.1,292,97.6,3.3e-31,2.3e-28,0.1,workflow/out/cysKcustom/hmmer_output/Enterocloster-asparagiformis-DSM-15981-MAF-2_cysKcustom.domtblout
Enterocloster-asparagiformis-DSM-15981-MAF-2_cysKcustom,1_372/65-377,1_372,395,53.4,5.7e-15,3.0,313,49.8,1.1e-16,7.4e-14,3.0,workflow/out/cysKcustom/hmmer_output/Enterocloster-asparagiformis-DSM-15981-MAF-2_cysKcustom.domtblout
Enterocloster-asparagiformis-DSM-15981-MAF-2_cysKcustom,1_1071/42-76,1_1071,413,50.8,3.6e-14,0.2,35,5.5,0.0028,1.9,0.0,workflow/out/cysKcustom/hmmer_output/Enterocloster-asparagiformis-DSM-15981-MAF-2_cysKcustom.domtblout
Enterocloster-asparagiformis-DSM-15981-MAF-2_cysKcustom,1_1071/118-295,1_1071,413,50.8,3.6e-14,0.2,178,43.0,1.2e-14,8.1e-12,0.6,workflow/out/cysKcustom/hmmer_output/Enterocloster-asparagiformis-DSM-15981-MAF-2_cysKcustom.domtblout
Enterocloster-asparagiformis-DSM-15981-MAF-2_cysKcustom,1_1665/42-280,1_1665,403,36.5,7.8e-10,0.3,239,33.3,1.1e-11,7.4e-09,0.3,workflow/out/cysKcustom/hmmer_output/Enterocloster-asparagiformis-DSM-15981-MAF-2_cysKcustom.domtblout
Enterocloster-asparagiformis-DSM-15981-MAF-2_cysKcustom,1_3594/41-275,1_3594,402,31.4,2.7e-08,0.5,235,28.4,3.2e-10,2.2e-07,0.5,workflow/out/cysKcustom/hmmer_output/Enterocloster-asparagiformis-DSM-15981-MAF-2_cysKcustom.domtblout
Enterocloster-asparagiformis-DSM-15981-MAF-2_cysKcustom,1_111/16-329,1_111,352,25.9,1.2e-06,0.1,314,22.4,2.2e-08,1.5e-05,0.1,workflow/out/cysKcustom/hmmer_output/Enterocloster-asparagiformis-DSM-15981-MAF-2_cysKcustom.domtblout
Enterocloster-bolteae-ATCC-BAA-613-MAF-2_cysKcustom,1_89/1-308,1_89,311,530.1,1.6e-159,2.6,308,530.0,2.6e-162,1.7e-159,2.6,workflow/out/cysKcustom/hmmer_output/Enterocloster-bolteae-ATCC-BAA-613-MAF-2_cysKcustom.domtblout
Enterocloster-bolteae-ATCC-BAA-613-MAF-2_cysKcustom,1_3029/18-302,1_3029,411,109.6,5.6e-32,1.8,285,109.5,9.1e-35,6.1e-32,1.8,workflow/out/cysKcustom/hmmer_output/Enterocloster-bolteae-ATCC-BAA-613-MAF-2_cysKcustom.domtblout
Enterocloster-bolteae-ATCC-BAA-613-MAF-2_cysKcustom,1_2469/81-241,1_2469,421,71.6,1.9e-20,0.0,161,59.8,1.1e-19,7.5e-17,0.0,workflow/out/cysKcustom/hmmer_output/Enterocloster-bolteae-ATCC-BAA-613-MAF-2_cysKcustom.domtblout
Enterocloster-bolteae-ATCC-BAA-613-MAF-2_cysKcustom,1_2469/331-383,1_2469,421,71.6,1.9e-20,0.0,53,10.0,0.00013,0.09,0.0,workflow/out/cysKcustom/hmmer_output/Enterocloster-bolteae-ATCC-BAA-613-MAF-2_cysKcustom.domtblout
Enterocloster-bolteae-ATCC-BAA-613-MAF-2_cysKcustom,1_439/61-374,1_439,395,61.5,2.3e-17,2.4,314,58.6,2.5e-19,1.7e-16,2.5,workflow/out/cysKcustom/hmmer_output/Enterocloster-bolteae-ATCC-BAA-613-MAF-2_cysKcustom.domtblout
Enterocloster-bolteae-ATCC-BAA-613-MAF-2_cysKcustom,1_3824/21-353,1_3824,399,53.7,5e-15,0.5,333,51.8,2.8e-17,1.9e-14,0.5,workflow/out/cysKcustom/hmmer_output/Enterocloster-bolteae-ATCC-BAA-613-MAF-2_cysKcustom.domtblout
Enterocloster-bolteae-ATCC-BAA-613-MAF-2_cysKcustom,1_5924/62-187,1_5924,406,51.1,3.1e-14,0.0,126,31.5,4.2e-11,2.8e-08,0.0,workflow/out/cysKcustom/hmmer_output/Enterocloster-bolteae-ATCC-BAA-613-MAF-2_cysKcustom.domtblout
Enterocloster-bolteae-ATCC-BAA-613-MAF-2_cysKcustom,1_5924/334-387,1_5924,406,51.1,3.1e-14,0.0,54,17.6,6.6e-07,0.00044,0.0,workflow/out/cysKcustom/hmmer_output/Enterocloster-bolteae-ATCC-BAA-613-MAF-2_cysKcustom.domtblout
Enterocloster-bolteae-ATCC-BAA-613-MAF-2_cysKcustom,1_3733/164-394,1_3733,445,42.6,1.2e-11,0.0,231,40.9,6e-14,4e-11,0.0,workflow/out/cysKcustom/hmmer_output/Enterocloster-bolteae-ATCC-BAA-613-MAF-2_cysKcustom.domtblout
Enterocloster-bolteae-ATCC-BAA-613-MAF-2_cysKcustom,1_4024/41-278,1_4024,403,38.3,2.4e-10,0.3,238,36.1,1.6e-12,1.1e-09,0.3,workflow/out/cysKcustom/hmmer_output/Enterocloster-bolteae-ATCC-BAA-613-MAF-2_cysKcustom.domtblout
Escherichia_coli_cysKcustom,NC_000913.3_2378/1-321,NC_000913.3_2378,324,515.6,2.8e-155,2.2,321,515.5,5.8e-158,3.1e-155,2.2,workflow/out/cysKcustom/hmmer_output/Escherichia_coli_cysKcustom.domtblout
Escherichia_coli_cysKcustom,NC_000913.3_2385/4-293,NC_000913.3_2385,304,396.6,3.7e-119,0.5,290,396.3,8.2e-122,4.4e-119,0.5,workflow/out/cysKcustom/hmmer_output/Escherichia_coli_cysKcustom.domtblout
Escherichia_coli_cysKcustom,NC_000913.3_3700/31-329,NC_000913.3_3700,515,106.7,3.1e-31,0.1,299,106.4,6.9e-34,3.7e-31,0.1,workflow/out/cysKcustom/hmmer_output/Escherichia_coli_cysKcustom.domtblout
Escherichia_coli_cysKcustom,NC_000913.3_3055/21-292,NC_000913.3_3055,330,94.5,1.5e-27,1.0,272,94.2,3.5e-30,1.9e-27,1.0,workflow/out/cysKcustom/hmmer_output/Escherichia_coli_cysKcustom.domtblout
Escherichia_coli_cysKcustom,NC_000913.3_1235/51-377,NC_000913.3_1235,398,50.7,3.1e-14,2.1,327,48.9,2e-16,1.1e-13,2.1,workflow/out/cysKcustom/hmmer_output/Escherichia_coli_cysKcustom.domtblout
Escherichia_coli_cysKcustom,NC_000913.3_2820/45-273,NC_000913.3_2820,399,50.1,4.5e-14,0.2,229,47.7,4.5e-16,2.4e-13,0.2,workflow/out/cysKcustom/hmmer_output/Escherichia_coli_cysKcustom.domtblout
Escherichia_coli_cysKcustom,NC_000913.3_2335/165-393,NC_000913.3_2335,443,46.7,4.9e-13,0.0,229,45.7,1.8e-15,9.7e-13,0.0,workflow/out/cysKcustom/hmmer_output/Escherichia_coli_cysKcustom.domtblout
Escherichia_coli_cysKcustom,NC_000913.3_1893/79-285,NC_000913.3_1893,329,24.9,2.1e-06,0.1,207,23.6,9e-09,4.8e-06,0.1,workflow/out/cysKcustom/hmmer_output/Escherichia_coli_cysKcustom.domtblout
Eubacterium-siraeum-DSM-15702-MAF-2_cysKcustom,1_2278/2-307,1_2278,310,550.5,4e-166,4.5,306,550.4,5.7e-169,4.5e-166,4.5,workflow/out/cysKcustom/hmmer_output/Eubacterium-siraeum-DSM-15702-MAF-2_cysKcustom.domtblout
Eubacterium-siraeum-DSM-15702-MAF-2_cysKcustom,1_1364/14-299,1_1364,398,136.5,1.5e-40,0.6,286,136.2,2.4e-43,1.9e-40,0.6,workflow/out/cysKcustom/hmmer_output/Eubacterium-siraeum-DSM-15702-MAF-2_cysKcustom.domtblout
Eubacterium-siraeum-DSM-15702-MAF-2_cysKcustom,1_2312/85-436,1_2312,458,62.9,3.4e-18,0.0,352,61.8,8.9e-21,7e-18,0.0,workflow/out/cysKcustom/hmmer_output/Eubacterium-siraeum-DSM-15702-MAF-2_cysKcustom.domtblout
Eubacterium-ventriosum-ATCC-27560-MAF-2_cysKcustom,1_1249/1-309,1_1249,312,536.3,8.6e-162,8.2,309,536.2,1.1e-164,9.5e-162,8.2,workflow/out/cysKcustom/hmmer_output/Eubacterium-ventriosum-ATCC-27560-MAF-2_cysKcustom.domtblout
Eubacterium-ventriosum-ATCC-27560-MAF-2_cysKcustom,1_1608/17-303,1_1608,407,112.3,3.7e-33,1.1,287,112.1,4.8e-36,4e-33,1.1,workflow/out/cysKcustom/hmmer_output/Eubacterium-ventriosum-ATCC-27560-MAF-2_cysKcustom.domtblout
Eubacterium-ventriosum-ATCC-27560-MAF-2_cysKcustom,1_1484/57-378,1_1484,402,62.9,3.5e-18,2.2,322,61.2,1.3e-20,1.1e-17,2.2,workflow/out/cysKcustom/hmmer_output/Eubacterium-ventriosum-ATCC-27560-MAF-2_cysKcustom.domtblout
Eubacterium_eligens_cysKcustom,NC_012778.1_692/1-309,NC_012778.1_692,311,522.8,1.2e-157,5.3,309,522.6,2e-160,1.3e-157,5.3,workflow/out/cysKcustom/hmmer_output/Eubacterium_eligens_cysKcustom.domtblout
Eubacterium_eligens_cysKcustom,NC_012778.1_38/1-311,NC_012778.1_38,313,519.2,1.4e-156,6.9,311,519.0,2.4e-159,1.6e-156,6.9,workflow/out/cysKcustom/hmmer_output/Eubacterium_eligens_cysKcustom.domtblout
Eubacterium_eligens_cysKcustom,NC_012778.1_983/12-302,NC_012778.1_983,406,117.5,1e-34,1.6,291,117.4,1.7e-37,1.1e-34,1.6,workflow/out/cysKcustom/hmmer_output/Eubacterium_eligens_cysKcustom.domtblout
Eubacterium_eligens_cysKcustom,NC_012778.1_1226/48-383,NC_012778.1_1226,396,61.9,7.1e-18,4.5,336,59.1,7.9e-20,5.2e-17,4.5,workflow/out/cysKcustom/hmmer_output/Eubacterium_eligens_cysKcustom.domtblout
Eubacterium_rectale_cysKcustom,CP092643.1_280/1-308,CP092643.1_280,311,543.8,6.1e-164,3.8,308,543.7,8.3e-167,6.8e-164,3.8,workflow/out/cysKcustom/hmmer_output/Eubacterium_rectale_cysKcustom.domtblout
Eubacterium_rectale_cysKcustom,CP092643.1_2190/1-308,CP092643.1_2190,312,507.9,4.8e-153,2.0,308,507.7,6.6e-156,5.4e-153,2.0,workflow/out/cysKcustom/hmmer_output/Eubacterium_rectale_cysKcustom.domtblout
Eubacterium_rectale_cysKcustom,CP092643.1_1311/12-300,CP092643.1_1311,404,122.1,5.1e-36,1.0,289,121.8,7.3e-39,6e-36,1.0,workflow/out/cysKcustom/hmmer_output/Eubacterium_rectale_cysKcustom.domtblout
Eubacterium_rectale_cysKcustom,CP092643.1_2636/58-239,CP092643.1_2636,397,62.2,7.2e-18,1.1,182,38.8,1.1e-13,9.3e-11,0.5,workflow/out/cysKcustom/hmmer_output/Eubacterium_rectale_cysKcustom.domtblout
Eubacterium_rectale_cysKcustom,CP092643.1_2636/324-377,CP092643.1_2636,397,62.2,7.2e-18,1.1,54,22.0,1.4e-08,1.1e-05,0.0,workflow/out/cysKcustom/hmmer_output/Eubacterium_rectale_cysKcustom.domtblout
Faecalibacterium_prausnitzii_cysKcustom,NZ_CP030777.1_355/1-308,NZ_CP030777.1_355,311,547.4,4e-165,3.7,308,547.3,6.6e-168,4.4e-165,3.7,workflow/out/cysKcustom/hmmer_output/Faecalibacterium_prausnitzii_cysKcustom.domtblout
Faecalibacterium_prausnitzii_cysKcustom,NZ_CP030777.1_778/3-286,NZ_CP030777.1_778,304,216.3,1.1e-64,2.0,284,216.1,1.9e-67,1.3e-64,2.0,workflow/out/cysKcustom/hmmer_output/Faecalibacterium_prausnitzii_cysKcustom.domtblout
Faecalibacterium_prausnitzii_cysKcustom,NZ_CP030777.1_615/17-299,NZ_CP030777.1_615,402,135.3,4e-40,0.5,283,135.2,6.4e-43,4.3e-40,0.5,workflow/out/cysKcustom/hmmer_output/Faecalibacterium_prausnitzii_cysKcustom.domtblout
Faecalibacterium_prausnitzii_cysKcustom,NZ_CP030777.1_1596/170-399,NZ_CP030777.1_1596,457,30.5,2.4e-08,0.0,230,24.3,2.8e-09,1.9e-06,0.0,workflow/out/cysKcustom/hmmer_output/Faecalibacterium_prausnitzii_cysKcustom.domtblout
Granulicatella-adiacens-ATCC-49175-MAF-2_cysKcustom,1_1565/5-305,1_1565,309,488.0,3e-147,6.2,301,487.8,3.5e-150,3.3e-147,6.2,workflow/out/cysKcustom/hmmer_output/Granulicatella-adiacens-ATCC-49175-MAF-2_cysKcustom.domtblout
Granulicatella-adiacens-ATCC-49175-MAF-2_cysKcustom,1_1219/3-72,1_1219,368,13.6,0.0023,0.6,70,11.7,9.6e-06,0.009,0.0,workflow/out/cysKcustom/hmmer_output/Granulicatella-adiacens-ATCC-49175-MAF-2_cysKcustom.domtblout
Intestinibacter-bartlettii-DSM-16795-MAF-2_cysKcustom,scaffold_Scaffolds_0.cp.600_465/1-308,scaffold_Scaffolds_0.cp.600_465,310,516.4,9.9e-156,4.5,308,516.3,2.1e-158,1.1e-155,4.5,workflow/out/cysKcustom/hmmer_output/Intestinibacter-bartlettii-DSM-16795-MAF-2_cysKcustom.domtblout
Intestinibacter-bartlettii-DSM-16795-MAF-2_cysKcustom,scaffold_Scaffolds_0.cp.600_1362/1-298,scaffold_Scaffolds_0.cp.600_1362,299,446.0,2.3e-134,1.3,298,445.9,4.7e-137,2.5e-134,1.3,workflow/out/cysKcustom/hmmer_output/Intestinibacter-bartlettii-DSM-16795-MAF-2_cysKcustom.domtblout
Intestinibacter-bartlettii-DSM-16795-MAF-2_cysKcustom,scaffold_Scaffolds_0.cp.600_897/12-306,scaffold_Scaffolds_0.cp.600_897,406,139.9,1.7e-41,9.7,295,139.6,3.8e-44,2e-41,9.7,workflow/out/cysKcustom/hmmer_output/Intestinibacter-bartlettii-DSM-16795-MAF-2_cysKcustom.domtblout
Intestinibacter-bartlettii-DSM-16795-MAF-2_cysKcustom,scaffold_Scaffolds_0.cp.600_2058/82-427,scaffold_Scaffolds_0.cp.600_2058,463,61.3,1.1e-17,0.0,346,60.8,3e-20,1.6e-17,0.0,workflow/out/cysKcustom/hmmer_output/Intestinibacter-bartlettii-DSM-16795-MAF-2_cysKcustom.domtblout
Intestinibacter-bartlettii-DSM-16795-MAF-2_cysKcustom,scaffold_Scaffolds_0.cp.600_929/31-72,scaffold_Scaffolds_0.cp.600_929,410,51.8,8.8e-15,0.1,42,12.1,1.8e-05,0.0095,0.0,workflow/out/cysKcustom/hmmer_output/Intestinibacter-bartlettii-DSM-16795-MAF-2_cysKcustom.domtblout
Intestinibacter-bartlettii-DSM-16795-MAF-2_cysKcustom,scaffold_Scaffolds_0.cp.600_929/111-196,scaffold_Scaffolds_0.cp.600_929,410,51.8,8.8e-15,0.1,86,37.7,3e-13,1.6e-10,0.0,workflow/out/cysKcustom/hmmer_output/Intestinibacter-bartlettii-DSM-16795-MAF-2_cysKcustom.domtblout
Lachnospira-eligens-ATCC-27750-MAF-2_cysKcustom,1_713/1-309,1_713,311,522.8,1.2e-157,5.3,309,522.6,2e-160,1.3e-157,5.3,workflow/out/cysKcustom/hmmer_output/Lachnospira-eligens-ATCC-27750-MAF-2_cysKcustom.domtblout
Lachnospira-eligens-ATCC-27750-MAF-2_cysKcustom,1_1364/1-311,1_1364,313,519.2,1.4e-156,6.9,311,519.0,2.4e-159,1.5e-156,6.9,workflow/out/cysKcustom/hmmer_output/Lachnospira-eligens-ATCC-27750-MAF-2_cysKcustom.domtblout
Lachnospira-eligens-ATCC-27750-MAF-2_cysKcustom,1_422/12-302,1_422,406,117.5,9.8e-35,1.6,291,117.4,1.7e-37,1.1e-34,1.6,workflow/out/cysKcustom/hmmer_output/Lachnospira-eligens-ATCC-27750-MAF-2_cysKcustom.domtblout
Lachnospira-eligens-ATCC-27750-MAF-2_cysKcustom,1_179/48-383,1_179,396,61.9,6.9e-18,4.5,336,59.1,7.9e-20,5e-17,4.5,workflow/out/cysKcustom/hmmer_output/Lachnospira-eligens-ATCC-27750-MAF-2_cysKcustom.domtblout
Lactobacillus-ruminis-ATCC-25644-MAF-2_cysKcustom,1_23/1-307,1_23,309,504.5,3.3e-152,1.2,307,504.3,3.6e-155,3.6e-152,1.2,workflow/out/cysKcustom/hmmer_output/Lactobacillus-ruminis-ATCC-25644-MAF-2_cysKcustom.domtblout
Lactobacillus-ruminis-ATCC-25644-MAF-2_cysKcustom,1_831/57-374,1_831,397,48.5,6.4e-14,2.3,318,44.6,1e-15,1e-12,2.2,workflow/out/cysKcustom/hmmer_output/Lactobacillus-ruminis-ATCC-25644-MAF-2_cysKcustom.domtblout
Lactococcus-lactis-IL1403-MAF-2_cysKcustom,1_1410/1-306,1_1410,311,508.9,1.8e-153,5.7,306,508.7,3.3e-156,2e-153,5.7,workflow/out/cysKcustom/hmmer_output/Lactococcus-lactis-IL1403-MAF-2_cysKcustom.domtblout
Lactococcus-lactis-IL1403-MAF-2_cysKcustom,1_1115/1-304,1_1115,307,484.7,4e-146,1.4,304,484.5,7.2e-149,4.5e-146,1.4,workflow/out/cysKcustom/hmmer_output/Lactococcus-lactis-IL1403-MAF-2_cysKcustom.domtblout
Lactococcus-lactis-IL1403-MAF-2_cysKcustom,1_658/15-309,1_658,417,101.4,7.4e-30,0.5,295,101.1,1.4e-32,8.6e-30,0.5,workflow/out/cysKcustom/hmmer_output/Lactococcus-lactis-IL1403-MAF-2_cysKcustom.domtblout
Lactococcus-lactis-IL1403-MAF-2_cysKcustom,1_482/53-379,1_482,403,70.7,1.4e-20,0.8,327,68.0,1.6e-22,9.8e-20,0.8,workflow/out/cysKcustom/hmmer_output/Lactococcus-lactis-IL1403-MAF-2_cysKcustom.domtblout
Marvinbryantia-formatexigens-DSM-14469-MAF-2_cysKcustom,1_3954/3-308,1_3954,312,535.6,2.4e-161,5.5,306,535.4,3.8e-164,2.7e-161,5.5,workflow/out/cysKcustom/hmmer_output/Marvinbryantia-formatexigens-DSM-14469-MAF-2_cysKcustom.domtblout
Marvinbryantia-formatexigens-DSM-14469-MAF-2_cysKcustom,1_4019/3-312,1_4019,315,439.7,3e-132,2.2,310,439.5,4.8e-135,3.4e-132,2.2,workflow/out/cysKcustom/hmmer_output/Marvinbryantia-formatexigens-DSM-14469-MAF-2_cysKcustom.domtblout
Marvinbryantia-formatexigens-DSM-14469-MAF-2_cysKcustom,1_3732/18-300,1_3732,404,125.2,7.5e-37,2.3,283,124.9,1.3e-39,8.8e-37,2.3,workflow/out/cysKcustom/hmmer_output/Marvinbryantia-formatexigens-DSM-14469-MAF-2_cysKcustom.domtblout
Marvinbryantia-formatexigens-DSM-14469-MAF-2_cysKcustom,1_2486/54-373,1_2486,395,54.7,1.8e-15,3.5,320,52.7,1e-17,7.3e-15,3.5,workflow/out/cysKcustom/hmmer_output/Marvinbryantia-formatexigens-DSM-14469-MAF-2_cysKcustom.domtblout
Marvinbryantia-formatexigens-DSM-14469-MAF-2_cysKcustom,1_3523/164-233,1_3523,351,16.5,0.00066,0.0,70,16.1,1.3e-06,0.00093,0.0,workflow/out/cysKcustom/hmmer_output/Marvinbryantia-formatexigens-DSM-14469-MAF-2_cysKcustom.domtblout
Megasphaera-elsdenii-14-14-MAF-2_cysKcustom,1_2355/1-306,1_2355,311,506.3,1.1e-152,5.7,306,506.1,2e-155,1.2e-152,5.7,workflow/out/cysKcustom/hmmer_output/Megasphaera-elsdenii-14-14-MAF-2_cysKcustom.domtblout
Megasphaera-elsdenii-14-14-MAF-2_cysKcustom,1_251/23-275,1_251,407,102.2,3.9e-30,3.6,253,102.1,7e-33,4.2e-30,3.6,workflow/out/cysKcustom/hmmer_output/Megasphaera-elsdenii-14-14-MAF-2_cysKcustom.domtblout
Megasphaera-elsdenii-14-14-MAF-2_cysKcustom,1_1676/61-373,1_1676,395,56.7,2.5e-16,3.9,313,50.0,4.6e-17,2.8e-14,3.9,workflow/out/cysKcustom/hmmer_output/Megasphaera-elsdenii-14-14-MAF-2_cysKcustom.domtblout
Megasphaera-elsdenii-14-14-MAF-2_cysKcustom,1_1929/160-394,1_1929,440,49.5,3.8e-14,0.0,235,47.6,2.5e-16,1.5e-13,0.0,workflow/out/cysKcustom/hmmer_output/Megasphaera-elsdenii-14-14-MAF-2_cysKcustom.domtblout
Mitsuokella-multacida-DSM-20544-MAF-2_cysKcustom,1_99/1-308,1_99,311,546.5,6.5e-165,3.3,308,546.4,1.3e-167,7.2e-165,3.3,workflow/out/cysKcustom/hmmer_output/Mitsuokella-multacida-DSM-20544-MAF-2_cysKcustom.domtblout
Mitsuokella-multacida-DSM-20544-MAF-2_cysKcustom,1_396/29-328,1_396,421,118.1,5.6e-35,2.3,300,117.8,1.2e-37,6.8e-35,2.3,workflow/out/cysKcustom/hmmer_output/Mitsuokella-multacida-DSM-20544-MAF-2_cysKcustom.domtblout
Mitsuokella-multacida-DSM-20544-MAF-2_cysKcustom,1_35/45-322,1_35,333,109.5,2.4e-32,0.0,278,109.1,5.3e-35,3e-32,0.0,workflow/out/cysKcustom/hmmer_output/Mitsuokella-multacida-DSM-20544-MAF-2_cysKcustom.domtblout
Mitsuokella-multacida-DSM-20544-MAF-2_cysKcustom,1_662/52-376,1_662,396,48.4,8e-14,0.1,325,47.2,3.2e-16,1.8e-13,0.1,workflow/out/cysKcustom/hmmer_output/Mitsuokella-multacida-DSM-20544-MAF-2_cysKcustom.domtblout
Parabacteroides-johnsonii-DSM-18315-MAF-2_cysKcustom,1_1001/2-309,1_1001,314,551.8,2.7e-166,2.2,308,551.7,2.3e-169,3e-166,2.2,workflow/out/cysKcustom/hmmer_output/Parabacteroides-johnsonii-DSM-18315-MAF-2_cysKcustom.domtblout
Parabacteroides-johnsonii-DSM-18315-MAF-2_cysKcustom,1_2920/79-414,1_2920,455,90.8,1.9e-26,0.1,336,90.2,2.1e-29,2.7e-26,0.1,workflow/out/cysKcustom/hmmer_output/Parabacteroides-johnsonii-DSM-18315-MAF-2_cysKcustom.domtblout
Parabacteroides-johnsonii-DSM-18315-MAF-2_cysKcustom,1_628/54-389,1_628,406,62.2,8.9e-18,2.7,336,59.9,3.4e-20,4.5e-17,2.7,workflow/out/cysKcustom/hmmer_output/Parabacteroides-johnsonii-DSM-18315-MAF-2_cysKcustom.domtblout
Parabacteroides-merdae-ATCC-43184-MAF-2_cysKcustom,1_705/2-309,1_705,314,549.3,1.4e-165,2.2,308,549.2,1.3e-168,1.6e-165,2.2,workflow/out/cysKcustom/hmmer_output/Parabacteroides-merdae-ATCC-43184-MAF-2_cysKcustom.domtblout
Parabacteroides-merdae-ATCC-43184-MAF-2_cysKcustom,1_2675/79-414,1_2675,455,91.8,8.4e-27,0.1,336,91.3,1e-29,1.2e-26,0.1,workflow/out/cysKcustom/hmmer_output/Parabacteroides-merdae-ATCC-43184-MAF-2_cysKcustom.domtblout
Parabacteroides-merdae-ATCC-43184-MAF-2_cysKcustom,1_1637/54-387,1_1637,398,60.1,3.6e-17,2.7,334,57.7,1.6e-19,1.9e-16,2.7,workflow/out/cysKcustom/hmmer_output/Parabacteroides-merdae-ATCC-43184-MAF-2_cysKcustom.domtblout
Parabacteroides-sp-D13-MAF-2_cysKcustom,1_703/1-311,1_703,316,546.7,1.1e-164,1.8,311,546.6,1.4e-167,1.3e-164,1.8,workflow/out/cysKcustom/hmmer_output/Parabacteroides-sp-D13-MAF-2_cysKcustom.domtblout
Parabacteroides-sp-D13-MAF-2_cysKcustom,1_2522/14-299,1_2522,400,127.8,1.4e-37,1.5,286,127.6,1.7e-40,1.5e-37,1.5,workflow/out/cysKcustom/hmmer_output/Parabacteroides-sp-D13-MAF-2_cysKcustom.domtblout
Parabacteroides-sp-D13-MAF-2_cysKcustom,1_3660/66-437,1_3660,454,90.9,2e-26,0.0,372,90.4,3.1e-29,2.9e-26,0.0,workflow/out/cysKcustom/hmmer_output/Parabacteroides-sp-D13-MAF-2_cysKcustom.domtblout
Parabacteroides-sp-D13-MAF-2_cysKcustom,1_973/56-388,1_973,398,68.0,1.8e-19,3.0,333,65.5,1.1e-21,1.1e-18,3.0,workflow/out/cysKcustom/hmmer_output/Parabacteroides-sp-D13-MAF-2_cysKcustom.domtblout
Phocaeicola_vulgatus_cysKcustom,NZ_AP025240.1_466/1-311,NZ_AP025240.1_466,317,535.2,3.2e-161,2.5,311,535.0,3.4e-164,3.6e-161,2.5,workflow/out/cysKcustom/hmmer_output/Phocaeicola_vulgatus_cysKcustom.domtblout
